time,AERONET_Site,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),0.050000,0.065604,0.086077,0.112939,0.148184,0.194429,0.255105,0.334716,0.439173,0.576227,0.756052,0.991996,1.301571,1.707757,2.240702,2.939966,3.857452,5.061260,6.640745,8.713145,11.432287,15.000000,Inflection_Radius_of_Size_Distribution(um),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Minimum_Altitude_For_Flux_Calculations(km),Maximum_Altitude_For_Flux_Calculations(km),Flux_Down(BOA),Flux_Down(TOA),Flux_Up(BOA),Flux_Up(TOA),Rad_Forcing(BOA),Rad_Forcing(TOA),Forcing_Eff(BOA),Forcing_Eff(TOA),Diffuse(BOA),Diffuse(TOA),Spectral_Flux_Down[440nm],Spectral_Flux_Down[675nm],Spectral_Flux_Down[870nm],Spectral_Flux_Down[1020nm],Spectral_Flux_Up[440nm],Spectral_Flux_Up[675nm],Spectral_Flux_Up[870nm],Spectral_Flux_Up[1020nm],Spectral_Flux_Diffuse[440nm],Spectral_Flux_Diffuse[675nm],Spectral_Flux_Diffuse[870nm],Spectral_Flux_Diffuse[1020nm],Lidar_Ratio[440nm],Lidar_Ratio[675nm],Lidar_Ratio[870nm],Lidar_Ratio[1020nm],Depolarization_Ratio[440nm],Depolarization_Ratio[675nm],Depolarization_Ratio[870nm],Depolarization_Ratio[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type_
2011-05-23 18:05:45,Sao_Paulo,143.0,143.753993,0.145278,0.082302,0.064542,0.05573,1.209257,0.1463,0.0835,0.0641,0.0566,0.1114,0.0462,0.0254,0.0173,0.035,0.0373,0.0388,0.0393,1.225763,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.685876,0.652788,0.664912,0.678054,0.60346,0.501718,0.446609,0.412821,1.067189,0.885649,0.83039,0.808239,-999.0,0.000354,0.002773,0.008671,0.011792,0.00882,0.005036,0.002961,0.002167,0.002083,0.002514,0.003491,0.005113,0.00757,0.011433,0.017901,0.027921,0.038052,0.037729,0.023384,0.008322,0.001637,0.000176,0.439,0.062,0.536,1.845,1.403,0.012,0.121,0.133,0.457,0.051,2.721,3.414,0.618,0.786,120.0,430.057,604.57221,56.56856,102.57202,-27.37059,-7.38002,-251.66306,-67.85677,82.94907,0.0,601.033995,604.553518,421.767365,314.458272,32.539678,62.348857,87.346163,68.103543,0.395441,0.158528,0.110165,0.091479,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.07462,62.555808,3.550022,0.052433,0.145278,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,0.05441,0.10301,0.20675,0.21626,1.0,1.0,30:01:2021,05:23:50,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-05-29 11:23:03,Sao_Paulo,149.0,149.47434,0.073876,0.061396,0.059702,0.05715,0.32624,0.0751,0.0641,0.0603,0.0586,0.0292,0.0137,0.0078,0.0053,0.0458,0.0504,0.0526,0.0533,0.328273,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.81178,0.779316,0.778083,0.777207,0.736584,0.668668,0.602698,0.550523,0.863789,0.810563,0.805032,0.800384,-999.0,0.000134,0.000352,0.000807,0.001592,0.002549,0.003096,0.002898,0.002534,0.002746,0.004158,0.007397,0.011461,0.014456,0.018769,0.026982,0.03574,0.038526,0.03036,0.01613,0.005574,0.001234,0.000174,0.439,0.062,1.238,2.317,0.922,0.004,0.177,0.201,0.492,0.058,2.186,2.764,0.656,0.786,120.0,330.99283,457.53676,44.58853,87.57584,-11.38451,-7.27591,-165.84406,-105.99199,76.18255,0.0,478.314534,467.553692,318.40177,231.849382,25.98137,48.98624,67.189929,51.218604,0.421334,0.193031,0.15492,0.14322,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.652821,70.208101,4.371204,0.130214,0.073876,4.0,8.0,5.0,6.0,4.0,10.0,4.0,4.0,4.0,10.0,5.0,3.0,4.0,10.0,6.0,3.0,0.05533,0.1051,0.21137,0.22114,1.0,1.0,30:01:2021,06:05:39,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-05-29 17:06:23,Sao_Paulo,149.0,149.712766,0.062732,0.049194,0.046252,0.042441,0.461465,0.0661,0.0502,0.0442,0.0417,0.037,0.0178,0.01,0.0069,0.0291,0.0324,0.0342,0.0348,0.598188,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.739798,0.712083,0.714596,0.718869,0.682935,0.612349,0.557074,0.514943,0.81657,0.768104,0.761286,0.75973,-999.0,0.00013,0.000601,0.001711,0.003057,0.003587,0.003096,0.002382,0.002075,0.002456,0.003879,0.006298,0.007923,0.00836,0.009564,0.011906,0.014729,0.016149,0.014067,0.008724,0.00352,0.000878,0.000133,0.439,0.034,0.719,1.718,1.179,0.005,0.152,0.173,0.508,0.029,1.885,2.517,0.745,0.786,120.0,607.86946,772.65494,73.18285,116.0203,-7.3796,-5.35292,-130.07869,-94.3548,82.77517,0.0,884.280721,823.807448,558.780755,413.642171,45.05155,79.294376,106.699177,83.294749,0.26801,0.104938,0.077899,0.067677,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,54.464771,54.060815,3.35996,0.219084,0.062732,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,3.0,4.0,9.0,8.0,3.0,0.05053,0.09586,0.1903,0.20085,1.0,1.0,06:01:2018,16:04:49,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-05-29 18:06:24,Sao_Paulo,149.0,149.754444,0.075204,0.054174,0.048778,0.04449,0.6513,0.0759,0.055,0.0478,0.0444,0.0478,0.0238,0.0146,0.0104,0.0281,0.0313,0.0333,0.034,0.688743,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.678689,0.669939,0.685464,0.694249,0.619249,0.573428,0.544447,0.520522,0.784648,0.748038,0.751421,0.750092,-999.0,0.000302,0.001545,0.003702,0.004502,0.003481,0.002408,0.002024,0.002353,0.003403,0.004811,0.005719,0.006078,0.007274,0.009939,0.012813,0.014336,0.013974,0.011608,0.007431,0.003275,0.000929,0.000166,0.439,0.033,0.548,1.476,1.288,0.006,0.132,0.153,0.569,0.027,1.805,2.431,0.756,0.786,120.0,439.89168,588.94947,56.05224,99.99082,-12.50395,-6.78599,-197.52291,-107.19717,74.42235,-0.0,626.975641,608.522298,419.102375,311.96888,33.157745,61.252141,84.168008,65.655253,0.349083,0.135767,0.096856,0.082352,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,63.766624,63.254672,2.531312,0.085511,0.075204,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,4.0,3.0,10.0,7.0,3.0,0.0531,0.10052,0.20051,0.21016,1.0,1.0,06:01:2018,16:05:02,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-01 10:58:35,Sao_Paulo,152.0,152.45735,0.514496,0.417472,0.345907,0.296154,0.574882,0.5154,0.4182,0.3463,0.2977,0.2872,0.1371,0.0794,0.0536,0.2282,0.2811,0.2669,0.2441,0.575703,0.9422,0.9519,0.9434,0.9513,0.029797,0.020123,0.01959,0.014506,0.649187,1.3947,1.3492,1.3389,1.33,0.004885,0.005138,0.006627,0.005675,0.775129,0.795841,0.797409,0.79587,0.777357,0.740342,0.67933,0.627806,0.773943,0.823813,0.832608,0.83225,-999.0,0.001088,0.0022,0.003809,0.006099,0.010175,0.018313,0.03135,0.043055,0.052365,0.072508,0.088725,0.067922,0.039206,0.023497,0.018128,0.017232,0.017346,0.016124,0.012527,0.00757,0.00339,0.001102,0.439,0.15,0.519,0.801,0.983,0.039,0.227,0.258,0.465,0.112,0.935,1.186,0.793,0.786,120.0,186.60904,348.41626,26.48367,98.92561,-60.50939,-31.84387,-127.86154,-67.28883,127.29577,0.0,262.594146,261.954018,185.556455,139.013863,13.929884,27.328364,39.344033,31.009729,0.8771,0.737783,0.656497,0.601863,59.857,98.19,111.41,109.62,0.011153,0.017963,0.01619,0.006463,74.590312,75.165935,2.955307,0.034711,0.514496,4.0,10.0,7.0,6.0,4.0,8.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,4.0,0.05806,0.11035,0.22293,0.2322,1.0,1.0,06:01:2018,15:57:23,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-01 17:06:46,Sao_Paulo,152.0,152.713032,0.310401,0.1721,0.124422,0.100044,1.350233,0.3113,0.1728,0.1246,0.1013,0.2908,0.1516,0.103,0.0794,0.0205,0.0212,0.0216,0.0218,1.351882,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.704845,0.674111,0.654635,0.646296,0.685614,0.647157,0.619625,0.604099,1.172674,0.933641,0.864073,0.830281,-999.0,0.001453,0.006601,0.015307,0.020619,0.021121,0.019792,0.018012,0.016692,0.01411,0.008982,0.005675,0.005522,0.007809,0.011374,0.015327,0.0197,0.024199,0.025801,0.019929,0.009501,0.00254,0.000368,0.992,0.079,0.303,0.822,1.574,0.041,0.166,0.206,0.689,0.038,3.117,3.686,0.57,0.786,120.0,558.99611,765.37287,68.02636,123.22765,-43.50669,-14.27406,-185.88221,-60.98588,137.37402,0.0,761.523917,771.346391,532.966071,396.923378,38.828276,74.569867,102.235389,80.215162,0.451574,0.234807,0.166326,0.132485,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,54.810257,54.409436,2.178299,0.051449,0.310401,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,3.0,0.05061,0.09599,0.1906,0.20113,1.0,1.0,06:01:2018,15:55:18,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-01 18:06:45,Sao_Paulo,152.0,152.754687,0.333643,0.18064,0.128226,0.102691,1.411584,0.3344,0.1814,0.1279,0.1034,0.3012,0.1462,0.0905,0.0648,0.0332,0.0352,0.0374,0.0386,1.417459,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.693624,0.674863,0.649938,0.638779,0.669938,0.639966,0.590288,0.550865,1.037262,0.871392,0.828409,0.809536,-999.0,0.000735,0.002891,0.007284,0.012741,0.0182,0.022653,0.021959,0.015553,0.008925,0.005761,0.005837,0.008717,0.012701,0.015129,0.016949,0.020638,0.026322,0.028629,0.021084,0.009112,0.002164,0.000277,0.576,0.077,0.392,1.029,1.481,0.031,0.174,0.199,0.515,0.046,2.38,3.08,0.695,0.786,120.0,388.02499,582.61325,50.1222,106.35545,-53.7577,-14.654,-210.78049,-57.45738,113.43456,-0.0,508.680984,544.947865,387.677759,292.249593,26.684678,54.831688,77.941448,61.594824,0.563883,0.28549,0.194537,0.15313,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,64.044793,63.535838,2.508307,0.044476,0.333643,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,9.0,8.0,5.0,0.05319,0.1007,0.20091,0.21052,1.0,1.0,06:01:2018,15:56:34,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-01 18:48:11,Sao_Paulo,152.0,152.783461,0.333592,0.178262,0.126987,0.103012,1.427383,0.3349,0.1788,0.1272,0.1034,0.3045,0.1474,0.0944,0.0695,0.0304,0.0315,0.0329,0.0339,1.430559,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.691235,0.679125,0.665152,0.660844,0.664337,0.640368,0.608516,0.585185,1.138388,0.934531,0.876475,0.849759,-999.0,0.000428,0.004719,0.014568,0.01711,0.016062,0.019461,0.022138,0.015235,0.009526,0.007315,0.006563,0.00687,0.008974,0.013818,0.019975,0.025473,0.03194,0.037333,0.030812,0.013738,0.002838,0.000259,0.756,0.088,0.384,1.139,1.548,0.035,0.166,0.199,0.616,0.053,2.961,3.629,0.611,0.786,120.0,256.46764,424.67338,35.45417,90.96694,-49.95822,-15.79562,-199.25366,-62.99934,91.8954,0.0,315.95987,366.618806,270.372869,206.538305,16.896834,38.499825,57.277648,45.696846,0.69013,0.360822,0.248728,0.197561,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,71.456795,70.898755,1.586348,0.009739,0.333592,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.0565,0.10679,0.21392,0.22249,1.0,1.0,06:01:2018,15:56:50,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-01 19:14:30,Sao_Paulo,152.0,152.801736,0.345693,0.184164,0.130799,0.106165,1.436125,0.347,0.1846,0.1309,0.1068,0.3143,0.1507,0.0954,0.07,0.0327,0.0339,0.0356,0.0368,1.440429,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.689995,0.673314,0.666527,0.667688,0.663815,0.632614,0.605777,0.585767,1.101737,0.929893,0.877952,0.854917,-999.0,0.000437,0.004551,0.016044,0.022615,0.020423,0.019531,0.01965,0.015438,0.01028,0.007789,0.007519,0.008723,0.011232,0.015252,0.021025,0.028558,0.035522,0.034702,0.022658,0.009008,0.002106,0.000288,0.756,0.091,0.355,0.998,1.529,0.038,0.162,0.193,0.62,0.052,2.711,3.301,0.608,0.786,120.0,166.10744,313.70482,24.3922,75.94691,-47.78026,-14.18501,-186.42693,-55.34645,71.85365,0.0,198.736815,238.416702,184.457748,143.591421,10.612756,25.786981,40.739585,33.092497,0.821931,0.452612,0.310445,0.246524,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,76.467729,75.886925,3.813737,0.010797,0.345693,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,0.05972,0.11272,0.22649,0.2341,1.0,1.0,06:01:2018,15:55:20,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-02 17:06:54,Sao_Paulo,153.0,153.713125,0.41447,0.22707,0.15724,0.124038,1.425789,0.4154,0.2273,0.157,0.1251,0.3881,0.1983,0.1269,0.0943,0.0274,0.029,0.0301,0.0307,1.431058,0.8707,0.8959,0.88,0.8736,0.053733,0.023658,0.018835,0.015811,1.583469,1.4054,1.4382,1.4585,1.4695,0.017468,0.010784,0.011162,0.010923,0.716858,0.641282,0.609395,0.595754,0.698321,0.607064,0.554054,0.520892,1.109353,0.930278,0.877524,0.850628,-999.0,0.000405,0.007613,0.036106,0.052995,0.043179,0.034765,0.029632,0.021078,0.011718,0.006249,0.004266,0.004565,0.007466,0.013748,0.020693,0.025057,0.025888,0.022663,0.015062,0.006732,0.001896,0.000331,0.756,0.106,0.223,0.502,1.547,0.067,0.144,0.165,0.547,0.04,2.739,3.258,0.58,0.786,120.0,529.94123,763.14188,65.8448,125.45956,-61.99545,-17.15363,-202.41232,-56.00584,149.95527,0.0,730.626571,742.014466,517.982581,387.130251,38.079812,73.75229,100.450954,79.247947,0.525899,0.279098,0.191573,0.150305,107.87,61.577,51.341,47.043,0.059583,0.054588,0.055269,0.053067,54.914165,54.514316,2.335644,0.045122,0.41447,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05176,0.0986,0.19258,0.20366,1.0,1.0,30:01:2021,06:41:45,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-02 18:06:54,Sao_Paulo,153.0,153.754792,0.573106,0.308127,0.211725,0.167168,1.465419,0.5749,0.3086,0.212,0.1679,0.5354,0.2667,0.1684,0.1234,0.0395,0.0419,0.0436,0.0445,1.468217,0.8568,0.8899,0.872,0.8664,0.082329,0.033992,0.027126,0.022426,1.680859,1.34,1.3802,1.4024,1.4134,0.015361,0.009011,0.009284,0.009045,0.716818,0.630192,0.60009,0.591297,0.69634,0.589627,0.53316,0.499939,1.124652,0.939692,0.888043,0.862365,-999.0,0.000272,0.009532,0.071045,0.121999,0.088455,0.058106,0.043121,0.030174,0.017357,0.009578,0.006661,0.006894,0.010247,0.017669,0.027991,0.037264,0.042058,0.038872,0.026695,0.012221,0.003422,0.000563,0.756,0.185,0.203,0.437,1.557,0.123,0.138,0.155,0.514,0.062,2.873,3.438,0.583,0.786,120.0,349.6547,580.65033,46.51466,115.41428,-82.49462,-24.39538,-197.34964,-58.36041,137.67898,-0.0,439.892156,498.816911,364.59234,278.093737,23.39748,51.590907,74.097309,59.343105,0.712612,0.419339,0.295258,0.234914,109.46,55.857,46.518,43.233,0.027784,0.033153,0.035224,0.032974,64.13248,63.624412,2.390584,0.005932,0.573106,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,9.0,8.0,4.0,3.0,7.0,7.0,4.0,0.05449,0.10399,0.20349,0.2133,1.0,1.0,30:01:2021,06:42:22,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-02 18:47:53,Sao_Paulo,153.0,153.783252,0.615555,0.32623,0.222824,0.176624,1.495788,0.6173,0.3267,0.2231,0.1777,0.5688,0.276,0.17,0.1228,0.0486,0.0507,0.0531,0.0548,1.498229,0.8485,0.8781,0.868,0.8592,0.093514,0.039809,0.02946,0.02501,1.732578,1.4113,1.4224,1.4296,1.4301,0.021781,0.012275,0.011383,0.011224,0.722452,0.650082,0.624609,0.619773,0.702555,0.613601,0.56498,0.536279,1.105081,0.914498,0.854761,0.832149,-999.0,0.000491,0.004266,0.026171,0.071432,0.072514,0.050772,0.037454,0.02754,0.017557,0.011409,0.00969,0.01188,0.018179,0.025884,0.031986,0.040477,0.051827,0.051873,0.032323,0.012433,0.003185,0.00057,0.756,0.166,0.282,0.697,1.557,0.088,0.158,0.179,0.534,0.078,2.697,3.269,0.605,0.786,120.0,221.86715,424.73681,31.46218,99.01691,-77.69672,-24.36281,-173.13976,-54.29022,108.35954,0.0,259.673986,317.783257,245.726531,190.893809,13.884558,33.986616,52.245785,42.522071,0.846234,0.53583,0.385336,0.309728,109.12,60.069,48.899,45.573,0.005929,0.013419,0.013452,0.005806,71.449062,70.89227,2.38588,0.014199,0.615555,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.0579,0.11075,0.21695,0.22534,1.0,1.0,30:01:2021,06:42:07,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-08 17:07:54,Sao_Paulo,159.0,159.713819,0.11109,0.099792,0.093941,0.085414,0.247421,0.1121,0.1012,0.0956,0.092,0.0436,0.0239,0.0149,0.0109,0.0685,0.0773,0.0807,0.0811,0.235059,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.748489,0.737992,0.740827,0.748483,0.708187,0.669969,0.627582,0.592478,0.775825,0.759376,0.761978,0.76982,-999.0,0.000322,0.000989,0.001996,0.002749,0.002874,0.002747,0.002968,0.004088,0.006767,0.010994,0.015369,0.0209,0.02935,0.031786,0.021188,0.010006,0.004103,0.001711,0.000798,0.000435,0.000282,0.000219,0.439,0.047,0.669,1.094,0.861,0.006,0.165,0.198,0.593,0.041,1.216,1.407,0.553,0.786,120.0,583.86988,751.93019,71.68236,118.74554,-13.90979,-9.0062,-131.14964,-84.91572,116.66038,-0.0,852.034985,795.120767,539.803987,398.565313,44.549095,79.049866,104.798534,81.704807,0.323704,0.176045,0.150645,0.136711,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.437795,55.042636,4.281112,0.317258,0.11109,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,3.0,4.0,10.0,8.0,3.0,0.05188,0.09884,0.19308,0.2041,1.0,1.0,06:01:2018,16:07:22,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-08 18:07:54,Sao_Paulo,159.0,159.755486,0.164495,0.149048,0.138886,0.127865,0.247367,0.1642,0.1476,0.1386,0.1332,0.0626,0.0327,0.02,0.0144,0.1016,0.1148,0.1186,0.1188,0.249663,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.765107,0.752656,0.764514,0.770125,0.712032,0.675344,0.633037,0.596401,0.800891,0.775177,0.787083,0.7914,-999.0,0.000615,0.001996,0.003825,0.004629,0.004246,0.003838,0.004266,0.00618,0.010356,0.016479,0.022997,0.032194,0.046619,0.049214,0.027558,0.00981,0.002978,0.000984,0.000415,0.000246,0.000213,0.000273,0.439,0.068,0.612,1.006,0.851,0.009,0.156,0.189,0.617,0.058,1.165,1.319,0.503,0.786,120.0,412.35004,570.52067,53.69124,105.49307,-24.80216,-13.27185,-159.98341,-85.60853,125.3167,-0.0,585.079829,574.633137,395.484167,293.977852,31.737123,60.004578,80.911625,63.027686,0.459484,0.287881,0.248542,0.22999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,64.563428,64.059821,4.421767,0.243142,0.164495,3.0,10.0,8.0,5.0,3.0,9.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,0.05466,0.10432,0.20414,0.2139,1.0,1.0,06:01:2018,16:07:26,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2011-06-11 17:08:28,Sao_Paulo,162.0,162.714213,0.396767,0.302746,0.264758,0.238386,0.599799,0.3979,0.303,0.2635,0.2424,0.229,0.1106,0.062,0.0406,0.1689,0.1924,0.2014,0.2018,0.610337,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.710254,0.703417,0.715654,0.730081,0.662495,0.631364,0.594006,0.559452,0.781521,0.745585,0.753476,0.764608,-999.0,0.002763,0.00955,0.017065,0.017948,0.014946,0.013265,0.01405,0.016835,0.021415,0.028509,0.038444,0.05364,0.076614,0.079632,0.047717,0.019928,0.007264,0.002768,0.001251,0.000723,0.000557,0.000578,0.439,0.132,0.414,0.808,1.057,0.032,0.137,0.164,0.611,0.1,1.169,1.342,0.535,0.786,120.0,542.97276,747.66505,66.66087,138.31651,-45.15057,-30.25249,-131.51917,-88.12255,215.63209,0.0,764.942712,747.1763,516.441256,384.575722,40.276251,74.84761,100.152976,78.502692,0.551584,0.390418,0.343259,0.317799,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.627231,55.233785,3.20415,0.199924,0.396767,4.0,10.0,8.0,4.0,3.0,9.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05228,0.09925,0.19197,0.20238,1.0,1.0,06:01:2018,16:04:26,196.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
